image,x1,y1,x2,y2,ignore
20260515_080706_YPFFJB_007_f001070.jpg,1622.4,394.2,1662.7,438.9,0
20260515_080706_YPFFJB_007_f002985.jpg,1687.4,29.3,1730.8,76.9,0
20260515_080706_YPFFJB_007_f002990.jpg,1747.9,79.5,1792.7,131.0,0
20260515_080706_YPFFJB_007_f002995.jpg,1805.7,135.2,1852.5,188.7,0
20260515_080706_YPFFJB_007_f003000.jpg,1866.0,180.1,1913.3,245.5,0
20260515_080706_YPFFJB_007_f003005.jpg,1917.0,223.7,1977.0,294.6,0
20260515_080706_YPFFJB_007_f003010.jpg,1945.2,257.7,2045.2,331.1,0
20260515_080706_YPFFJB_007_f003015.jpg,2004.9,304.0,2087.4,381.1,0
20260515_080706_YPFFJB_007_f007765.jpg,1689.7,23.8,1726.2,64.8,0
20260515_080706_YPFFJB_007_f007770.jpg,1733.5,29.7,1768.7,71.1,0
20260515_080706_YPFFJB_007_f007775.jpg,1774.3,52.2,1808.4,95.2,0
20260515_080706_YPFFJB_007_f007780.jpg,1812.6,76.7,1848.6,124.0,0
20260515_080706_YPFFJB_007_f007785.jpg,1727.7,91.8,1779.5,116.0,0
20260515_080706_YPFFJB_007_f007785.jpg,1823.2,92.2,1898.9,143.7,0
20260515_080706_YPFFJB_007_f007790.jpg,1724.8,82.4,1770.9,103.8,0
20260515_080706_YPFFJB_007_f007790.jpg,1879.6,116.7,1922.0,163.1,0
20260515_080706_YPFFJB_007_f007795.jpg,1729.1,83.2,1781.7,105.2,0
20260515_080706_YPFFJB_007_f007795.jpg,1900.3,137.4,1950.0,188.5,0
20260515_080706_YPFFJB_007_f007800.jpg,1741.0,93.7,1785.9,130.2,0
20260515_080706_YPFFJB_007_f007805.jpg,1752.9,95.4,1794.1,132.7,0
20260515_080706_YPFFJB_007_f007810.jpg,1756.8,96.9,1800.1,138.8,0
20260515_080706_YPFFJB_007_f007815.jpg,1762.7,97.4,1819.9,137.1,0
20260515_080706_YPFFJB_007_f007820.jpg,1759.7,72.6,1817.7,113.7,0
20260515_080706_YPFFJB_007_f007825.jpg,1740.8,58.2,1799.5,82.2,0
20260515_080706_YPFFJB_007_f007830.jpg,1718.6,53.8,1773.0,83.3,0
20260515_080706_YPFFJB_007_f007835.jpg,1689.6,34.3,1744.5,57.9,0
20260515_080706_YPFFJB_007_f007840.jpg,1683.2,20.3,1739.1,45.9,0
20260515_080706_YPFFJB_007_f007850.jpg,1740.0,45.7,1774.2,86.1,0
20260515_080706_YPFFJB_007_f007850.jpg,1830.7,81.8,1879.4,152.0,0
20260515_080706_YPFFJB_007_f007855.jpg,1743.3,41.4,1791.0,112.8,0
20260515_080706_YPFFJB_007_f008535.jpg,168.8,433.5,196.0,473.6,0
20260515_081443_BUXVDW_011_f000000.jpg,1345.3,401.7,1411.2,470.9,0
20260515_081443_BUXVDW_011_f000005.jpg,1377.0,390.5,1441.9,459.3,0
20260515_081443_BUXVDW_011_f000010.jpg,1417.3,399.1,1481.4,468.8,0
20260515_081443_BUXVDW_011_f000015.jpg,1412.0,430.3,1474.1,495.3,0
