image,x1,y1,x2,y2,ignore
20260414_055719_ZUNSUJ_c000_left_f000100.jpg,613.2,616.7,658.1,663.7,0
20260414_055719_ZUNSUJ_c000_left_f000224.jpg,548.5,615.1,596.2,661.4,0
20260414_055719_ZUNSUJ_c000_left_f000286.jpg,549.6,623.0,603.0,671.8,0
20260414_060914_NVZEQS_c000_left_f000100.jpg,616.9,681.4,660.9,724.2,0
20260414_060914_NVZEQS_c000_left_f000224.jpg,592.7,700.9,640.0,744.8,0
20260414_060914_NVZEQS_c000_left_f000286.jpg,625.1,691.0,659.8,735.2,0
20260414_060914_NVZEQS_c000_left_f001867.jpg,711.2,707.9,763.8,755.7,0
20260414_060914_NVZEQS_c000_left_f003728.jpg,627.9,632.1,669.3,677.0,0
20260414_060914_NVZEQS_c000_left_f005588.jpg,418.8,604.3,466.1,649.9,0
20260415_061902_ERLADM_c011_left_f005588.jpg,382.0,845.0,596.9,1055.8,0
20260415_073827_ERJBXC_c000_left_f000100.jpg,1713.9,451.0,1736.0,488.7,0
20260415_073827_ERJBXC_c000_left_f005588.jpg,1498.8,383.2,1526.7,419.7,0
20260415_073827_ERJBXC_c000_left_f005588.jpg,1798.1,455.4,1827.2,501.0,0
20260415_073827_ERJBXC_c000_left_f005588.jpg,2007.2,540.0,2037.5,585.4,0
20260416_051345_YDAZRL_c000_left_f005588.jpg,1046.2,262.7,1196.8,401.3,0
20260418_003331_BGDZXM_c023_left_f000100.jpg,192.5,459.0,224.2,496.8,0
20260418_003331_BGDZXM_c023_left_f000286.jpg,822.5,784.9,842.5,813.2,0
20260419_005122_WRTECC_c018_left_f001867.jpg,1340.7,357.6,1496.2,521.6,0
20260420_070024_WZSSPP_c000_left_f000100.jpg,727.0,353.6,775.0,434.0,0
20260420_070024_WZSSPP_c000_left_f000224.jpg,435.8,338.1,489.1,415.1,0
20260420_070024_WZSSPP_c000_left_f000286.jpg,478.4,457.6,532.2,532.8,0
20260420_070024_WZSSPP_c000_left_f001867.jpg,589.2,461.1,637.9,535.8,0
20260420_070024_WZSSPP_c000_left_f003728.jpg,276.1,504.1,341.1,574.6,0
20260420_070024_WZSSPP_c000_left_f005588.jpg,495.2,519.2,559.2,594.3,0
20260420_071515_ZGUXVJ_c000_left_f000100.jpg,528.2,467.2,588.5,527.9,0
20260420_071515_ZGUXVJ_c000_left_f000224.jpg,474.2,408.9,547.5,476.0,0
20260420_071515_ZGUXVJ_c000_left_f001867.jpg,351.3,596.1,420.4,667.7,0
20260420_071515_ZGUXVJ_c000_left_f005588.jpg,368.5,215.9,423.2,296.6,0
20260420_091418_LMERMK_c000_left_f000100.jpg,622.7,493.3,678.8,570.2,0
20260420_091418_LMERMK_c000_left_f000224.jpg,423.0,397.5,489.8,483.3,0
20260420_091418_LMERMK_c000_left_f000286.jpg,500.3,596.8,577.3,669.3,0
20260420_091418_LMERMK_c000_left_f001867.jpg,554.8,461.6,611.6,526.5,0
20260420_091418_LMERMK_c000_left_f003728.jpg,515.4,589.1,568.5,656.2,0
20260420_091418_LMERMK_c000_left_f005588.jpg,543.6,463.7,596.9,537.0,0
20260421_062815_XXBUHH_c002_left_f000286.jpg,905.8,352.9,1018.5,451.9,0
20260421_070814_ZEALKP_c001_left_f005588.jpg,2014.9,570.0,2073.3,625.6,0
20260421_075545_WXTGHN_c002_left_f000100.jpg,1257.1,311.8,1354.4,382.1,0
20260421_075545_WXTGHN_c002_left_f000286.jpg,1277.4,161.9,1365.6,251.4,0
20260422_042300_BRWERV_c009_left_f000286.jpg,440.2,396.4,477.9,445.6,0
20260422_063504_XVKJQA_c013_left_f003728.jpg,704.7,138.4,757.3,204.5,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,204.9,676.1,228.1,703.0,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,497.7,529.1,521.9,556.0,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,616.2,488.2,635.5,511.5,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,742.2,451.9,761.7,474.2,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,881.4,420.6,900.5,443.5,0
20260422_093524_TWDCMU_c000_left_f000224.jpg,988.9,399.9,1006.9,421.3,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,77.1,711.3,105.0,738.9,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,142.0,664.1,173.7,692.0,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,288.4,552.0,316.4,584.9,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,384.6,496.6,418.3,527.5,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,486.3,1386.9,514.3,1421.6,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,520.1,424.6,559.0,469.7,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,654.6,372.0,689.6,410.6,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,861.8,300.7,901.9,343.1,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1051.6,276.2,1092.5,315.0,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1235.9,246.8,1275.5,292.1,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1391.7,244.5,1427.8,286.1,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1494.3,245.6,1531.1,284.4,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1705.5,269.2,1733.4,306.2,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1782.8,284.2,1810.7,321.1,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1864.3,311.0,1892.2,342.3,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1911.1,323.6,1939.0,351.9,0
20260422_102821_PPPGJM_c000_left_f000100.jpg,1980.7,342.1,2008.6,373.0,0
20260423_060809_LTRXVW_c000_left_f000100.jpg,546.1,373.0,605.0,436.0,0
20260423_073004_WHZSLB_c000_left_f003728.jpg,203.7,536.5,225.6,566.7,0
20260423_073004_WHZSLB_c000_left_f003728.jpg,646.7,412.2,728.2,483.1,0
20260424_015655_AFNEAW_c012_left_f000224.jpg,912.1,182.7,940.0,229.9,0
20260424_015655_AFNEAW_c012_left_f000224.jpg,952.4,191.2,974.7,220.1,0
20260424_015655_AFNEAW_c012_left_f000286.jpg,945.2,192.6,971.2,228.6,0
20260424_015655_AFNEAW_c012_left_f001867.jpg,1168.4,480.4,1190.3,504.1,0
20260424_015655_AFNEAW_c012_left_f003728.jpg,1114.4,514.6,1136.5,540.5,0
20260424_015655_AFNEAW_c012_left_f005588.jpg,1218.5,624.2,1249.4,662.1,0
20260424_023834_ZZFYCJ_c006_left_f003728.jpg,1282.7,246.8,1310.7,267.8,0
20260424_023834_ZZFYCJ_c006_left_f005588.jpg,1077.2,592.4,1105.1,615.1,0
20260424_051855_ETRKYW_c004_left_f000100.jpg,782.7,501.7,858.6,605.9,0
20260424_051855_ETRKYW_c004_left_f000224.jpg,864.6,444.5,940.5,548.7,0
20260424_051855_ETRKYW_c004_left_f000286.jpg,958.7,391.7,1034.6,495.9,0
20260424_051855_ETRKYW_c004_left_f000286.jpg,1082.5,387.0,1162.8,481.2,0
20260424_051855_ETRKYW_c004_left_f001867.jpg,566.4,521.1,628.6,607.8,0
20260424_051855_ETRKYW_c004_left_f003728.jpg,1356.3,558.3,1441.5,665.6,0
20260424_051855_ETRKYW_c004_left_f003728.jpg,1513.4,620.7,1599.1,710.6,0
