image,x1,y1,x2,y2,ignore
0_Parade_Parade_0_1014.jpg,437.0,1054.9,450.4,1080.8,0
0_Parade_Parade_0_1014.jpg,599.6,1044.3,624.1,1081.2,0
0_Parade_Parade_0_1019.jpg,302.7,728.9,332.1,789.4,0
0_Parade_Parade_0_1019.jpg,342.9,652.9,427.8,796.1,0
0_Parade_Parade_0_1019.jpg,419.8,614.7,519.6,792.1,0
0_Parade_Parade_0_1019.jpg,477.5,575.5,603.8,769.3,0
0_Parade_Parade_0_1019.jpg,607.8,532.7,772.0,734.9,0
0_Parade_Parade_0_1019.jpg,739.6,482.4,920.3,689.4,0
0_Parade_Parade_0_1019.jpg,938.8,404.4,1175.5,635.8,0
0_Parade_Parade_0_1019.jpg,1183.6,505.2,1328.1,646.7,0
0_Parade_Parade_0_1019.jpg,1226.5,367.9,1461.8,573.4,0
0_Parade_Parade_0_1019.jpg,1385.4,310.8,1629.7,544.7,0
0_Parade_Parade_0_1019.jpg,1690.5,495.2,1795.4,631.2,0
0_Parade_Parade_0_1019.jpg,1821.5,513.6,1904.8,654.1,0
0_Parade_Parade_0_1019.jpg,1832.2,605.4,1890.3,694.3,0
0_Parade_Parade_0_1040.jpg,718.0,170.3,875.7,323.8,0
0_Parade_Parade_0_1041.jpg,206.0,657.6,253.7,734.3,0
0_Parade_Parade_0_1041.jpg,274.4,630.9,335.6,720.8,0
0_Parade_Parade_0_1041.jpg,553.9,580.4,686.0,712.4,0
0_Parade_Parade_0_1041.jpg,602.5,221.7,700.4,291.8,0
0_Parade_Parade_0_1041.jpg,1027.3,257.5,1096.8,304.5,0
0_Parade_Parade_0_1041.jpg,1143.9,651.6,1233.6,736.4,0
0_Parade_Parade_0_1041.jpg,1330.6,439.6,1370.7,488.6,0
0_Parade_Parade_0_1041.jpg,1432.9,687.9,1481.9,750.0,0
0_Parade_Parade_0_1041.jpg,1483.9,518.8,1519.3,560.9,0
0_Parade_Parade_0_1041.jpg,1584.1,718.0,1613.6,758.2,0
0_Parade_Parade_0_1041.jpg,1664.5,574.1,1694.7,615.0,0
0_Parade_Parade_0_1041.jpg,1705.0,721.9,1741.1,771.1,0
0_Parade_Parade_0_1041.jpg,1788.6,611.4,1808.8,637.7,0
0_Parade_Parade_0_1041.jpg,1825.1,639.9,1840.6,662.8,0
0_Parade_Parade_0_1041.jpg,1837.4,748.8,1857.6,782.5,0
0_Parade_Parade_0_1041.jpg,1876.7,742.5,1888.2,769.2,0
0_Parade_Parade_0_1041.jpg,2030.9,802.9,2040.1,823.4,0
0_Parade_Parade_0_1041.jpg,2032.4,781.2,2040.8,799.5,0
0_Parade_Parade_0_1042.jpg,226.0,752.8,230.6,765.4,0
0_Parade_Parade_0_1042.jpg,569.4,505.8,654.4,627.2,0
0_Parade_Parade_0_1042.jpg,1056.5,410.2,1200.0,556.0,0
0_Parade_Parade_0_1042.jpg,1189.6,416.4,1228.3,448.9,0
0_Parade_Parade_0_1042.jpg,1229.8,396.6,1272.6,432.9,0
0_Parade_Parade_0_1042.jpg,1337.6,431.0,1392.5,475.8,0
0_Parade_Parade_0_1042.jpg,1388.3,396.6,1432.8,435.7,0
0_Parade_Parade_0_1042.jpg,1402.3,440.2,1455.5,479.2,0
0_Parade_Parade_0_1042.jpg,1466.0,349.6,1592.1,465.2,0
0_Parade_Parade_0_1042.jpg,1572.9,435.2,1616.1,471.1,0
0_Parade_Parade_0_1042.jpg,1617.2,458.8,1652.9,497.7,0
0_Parade_Parade_0_1042.jpg,1645.1,372.7,1682.2,403.8,0
0_Parade_Parade_0_1042.jpg,1653.8,428.0,1689.1,460.7,0
0_Parade_Parade_0_1042.jpg,1738.7,464.7,1775.3,510.0,0
0_Parade_Parade_0_1042.jpg,1757.9,468.8,1801.5,514.6,0
0_Parade_Parade_0_1042.jpg,1808.2,469.9,1847.3,514.6,0
0_Parade_Parade_0_1042.jpg,1840.0,442.8,1869.3,476.2,0
0_Parade_Parade_0_1042.jpg,1850.2,484.0,1883.8,527.8,0
