image,x1,y1,x2,y2,ignore
20260420_051659_QTBQKT_c001_left_f003900.jpg,940.5,884.1,1067.4,1048.6,0
20260611_081605_YQKTCD_c007_left_f000000.jpg,1676.9,297.5,1994.9,662.5,0
20260611_081605_YQKTCD_c007_left_f000060.jpg,1488.1,351.5,1798.1,741.2,0
20260611_081605_YQKTCD_c007_left_f000120.jpg,1544.4,340.0,1853.8,722.1,0
20260611_081605_YQKTCD_c007_left_f000180.jpg,319.4,745.5,417.2,851.5,0
20260611_081605_YQKTCD_c007_left_f000180.jpg,1991.8,758.6,2154.3,1007.2,0
20260611_081605_YQKTCD_c007_left_f000240.jpg,280.5,395.7,371.8,477.4,0
20260611_081605_YQKTCD_c007_left_f000240.jpg,965.9,5.2,1082.3,128.8,0
20260611_081605_YQKTCD_c007_left_f000300.jpg,305.7,447.1,387.8,503.6,0
20260611_081605_YQKTCD_c007_left_f000300.jpg,1005.7,120.3,1106.0,225.3,0
20260611_081605_YQKTCD_c007_left_f000360.jpg,317.3,397.8,377.4,453.8,0
20260611_081605_YQKTCD_c007_left_f000360.jpg,1017.1,73.1,1117.0,167.1,0
20260611_081605_YQKTCD_c007_left_f000420.jpg,342.7,387.9,418.6,462.7,0
20260611_081605_YQKTCD_c007_left_f000420.jpg,1048.3,103.1,1143.0,198.4,0
20260611_081605_YQKTCD_c007_left_f000480.jpg,445.3,588.4,536.1,684.9,0
20260611_081605_YQKTCD_c007_left_f000480.jpg,1117.9,300.8,1207.1,379.0,0
20260611_081605_YQKTCD_c007_left_f000540.jpg,420.4,562.5,511.2,634.7,0
20260611_081605_YQKTCD_c007_left_f000540.jpg,1129.8,338.9,1223.1,423.7,0
20260611_081605_YQKTCD_c007_left_f000600.jpg,413.7,543.3,494.7,617.6,0
20260611_081605_YQKTCD_c007_left_f000600.jpg,1085.8,310.4,1170.8,392.8,0
20260611_081605_YQKTCD_c007_left_f000660.jpg,396.5,551.8,484.5,621.6,0
20260611_081605_YQKTCD_c007_left_f000660.jpg,1089.3,308.7,1183.6,394.5,0
20260611_081605_YQKTCD_c007_left_f000720.jpg,477.0,534.9,558.7,584.5,0
20260611_081605_YQKTCD_c007_left_f000720.jpg,1186.1,284.7,1276.4,365.7,0
20260611_081605_YQKTCD_c007_left_f000780.jpg,484.2,144.7,552.7,225.7,0
20260611_081605_YQKTCD_c007_left_f000780.jpg,1239.0,270.8,1314.9,368.1,0
20260611_081605_YQKTCD_c007_left_f000840.jpg,518.4,94.6,585.0,186.7,0
20260611_081605_YQKTCD_c007_left_f000840.jpg,1248.5,246.8,1331.4,334.7,0
20260611_081605_YQKTCD_c007_left_f000900.jpg,261.7,588.7,351.1,711.8,0
20260611_081605_YQKTCD_c007_left_f000900.jpg,907.7,306.4,965.4,388.8,0
20260611_081605_YQKTCD_c007_left_f000900.jpg,1646.8,370.2,1734.8,474.1,0
20260611_081605_YQKTCD_c007_left_f000960.jpg,385.3,909.8,486.3,1026.8,0
20260611_081605_YQKTCD_c007_left_f000960.jpg,1694.1,784.7,1773.5,866.3,0
20260611_081605_YQKTCD_c007_left_f000960.jpg,2095.4,644.0,2162.0,727.3,0
20260611_081605_YQKTCD_c007_left_f001020.jpg,1195.0,666.0,1251.1,728.2,0
20260611_081605_YQKTCD_c007_left_f001020.jpg,1312.8,716.3,1383.5,810.4,0
20260611_081605_YQKTCD_c007_left_f001020.jpg,1856.6,552.0,1914.8,622.6,0
20260611_081605_YQKTCD_c007_left_f001080.jpg,490.5,642.2,566.4,725.6,0
20260611_081605_YQKTCD_c007_left_f001080.jpg,1165.2,504.5,1252.5,599.9,0
20260611_081605_YQKTCD_c007_left_f001140.jpg,470.7,420.4,535.4,497.1,0
20260611_081605_YQKTCD_c007_left_f001140.jpg,1152.4,205.2,1256.2,318.1,0
20260611_081605_YQKTCD_c007_left_f001200.jpg,484.2,281.1,584.3,392.6,0
20260611_081605_YQKTCD_c007_left_f001200.jpg,2071.9,716.7,2188.6,942.3,0
20260611_081605_YQKTCD_c007_left_f001260.jpg,480.5,229.9,580.4,340.7,0
20260611_081605_YQKTCD_c007_left_f001260.jpg,2022.3,794.1,2165.5,1015.1,0
20260611_081605_YQKTCD_c007_left_f001320.jpg,323.6,336.3,396.9,423.4,0
20260611_081605_YQKTCD_c007_left_f001320.jpg,1028.5,159.4,1132.3,271.6,0
20260611_081605_YQKTCD_c007_left_f001380.jpg,565.5,223.4,616.7,309.9,0
20260611_081605_YQKTCD_c007_left_f001380.jpg,1316.3,128.8,1416.6,240.4,0
20260611_081605_YQKTCD_c007_left_f001440.jpg,309.6,337.5,376.9,401.9,0
20260611_081605_YQKTCD_c007_left_f001440.jpg,1033.4,106.3,1138.6,225.5,0
20260611_081605_YQKTCD_c007_left_f001500.jpg,122.5,532.3,215.6,647.5,0
20260611_081605_YQKTCD_c007_left_f001500.jpg,1670.3,685.7,1826.1,904.9,0
20260611_081605_YQKTCD_c007_left_f001560.jpg,237.7,337.5,303.8,418.3,0
20260611_081605_YQKTCD_c007_left_f001560.jpg,934.2,42.3,1042.5,158.0,0
